    z           x_e           tau
20.44  1.992470E-07  6.538705E-02
20.45  1.959214E-07  6.538705E-02
20.46  1.926501E-07  6.538705E-02
20.47  1.894322E-07  6.538705E-02
20.48  1.862670E-07  6.538705E-02
20.49  1.831535E-07  6.538705E-02
20.50  1.800909E-07  6.538705E-02
20.51  1.770784E-07  6.538705E-02
20.52  1.741153E-07  6.538705E-02
20.53  1.712007E-07  6.538705E-02
20.54  1.683338E-07  6.538705E-02
20.55  1.655140E-07  6.538705E-02
20.56  1.627403E-07  6.538705E-02
20.57  1.600122E-07  6.538705E-02
20.58  1.573288E-07  6.538705E-02
20.59  1.546895E-07  6.538705E-02
20.60  1.520935E-07  6.538705E-02
20.61  1.495402E-07  6.538705E-02
20.62  1.470288E-07  6.538705E-02
20.63  1.445587E-07  6.538705E-02
20.64  1.421292E-07  6.538705E-02
20.65  1.397397E-07  6.538705E-02
20.66  1.373896E-07  6.538705E-02
20.67  1.350781E-07  6.538705E-02
20.68  1.328047E-07  6.538705E-02
20.69  1.305688E-07  6.538705E-02
20.70  1.283697E-07  6.538705E-02
20.71  1.262069E-07  6.538705E-02
20.72  1.240798E-07  6.538705E-02
20.73  1.219878E-07  6.538705E-02
20.74  1.199303E-07  6.538705E-02
20.75  1.179068E-07  6.538705E-02
20.76  1.159167E-07  6.538705E-02
20.77  1.139595E-07  6.538705E-02
20.78  1.120347E-07  6.538705E-02
20.79  1.101417E-07  6.538705E-02
20.80  1.082801E-07  6.538705E-02
20.81  1.064492E-07  6.538705E-02
20.82  1.046487E-07  6.538705E-02
20.83  1.028780E-07  6.538705E-02
20.84  1.011367E-07  6.538705E-02
20.85  9.942417E-08  6.538705E-02
20.86  9.774009E-08  6.538705E-02
20.87  9.608395E-08  6.538705E-02
20.88  9.445529E-08  6.538705E-02
20.89  9.285368E-08  6.538705E-02
20.90  9.127867E-08  6.538705E-02
20.91  8.972983E-08  6.538705E-02
20.92  8.820673E-08  6.538705E-02
20.93  8.670896E-08  6.538705E-02
20.94  8.523611E-08  6.538705E-02
20.95  8.378776E-08  6.538705E-02
20.96  8.236352E-08  6.538705E-02
20.97  8.096301E-08  6.538705E-02
20.98  7.958582E-08  6.538705E-02
20.99  7.823158E-08  6.538705E-02
21.00  7.689993E-08  6.538705E-02
21.01  7.559048E-08  6.538705E-02
21.02  7.430288E-08  6.538705E-02
21.03  7.303677E-08  6.538705E-02
21.04  7.179180E-08  6.538705E-02
21.05  7.056762E-08  6.538705E-02
21.06  6.936390E-08  6.538705E-02
21.07  6.818029E-08  6.538705E-02
21.08  6.701648E-08  6.538705E-02
21.09  6.587214E-08  6.538705E-02
21.10  6.474695E-08  6.538705E-02
21.11  6.364059E-08  6.538705E-02
21.12  6.255276E-08  6.538705E-02
21.13  6.148315E-08  6.538705E-02
21.14  6.043147E-08  6.538705E-02
21.15  5.939741E-08  6.538705E-02
21.16  5.838070E-08  6.538705E-02
21.17  5.738105E-08  6.538705E-02
21.18  5.639818E-08  6.538705E-02
21.19  5.543180E-08  6.538705E-02
21.20  5.448166E-08  6.538705E-02
21.21  5.354748E-08  6.538705E-02
21.22  5.262900E-08  6.538705E-02
21.23  5.172596E-08  6.538705E-02
21.24  5.083812E-08  6.538705E-02
21.25  4.996521E-08  6.538705E-02
21.26  4.910700E-08  6.538705E-02
21.27  4.826323E-08  6.538705E-02
21.28  4.743368E-08  6.538705E-02
21.29  4.661811E-08  6.538705E-02
21.30  4.581629E-08  6.538705E-02
21.31  4.502798E-08  6.538705E-02
21.32  4.425298E-08  6.538705E-02
21.33  4.349105E-08  6.538705E-02
21.34  4.274199E-08  6.538705E-02
21.35  4.200557E-08  6.538705E-02
21.36  4.128160E-08  6.538705E-02
21.37  4.056986E-08  6.538705E-02
21.38  3.987015E-08  6.538705E-02
21.39  3.918228E-08  6.538705E-02
21.40  3.850604E-08  6.538705E-02
21.41  3.784125E-08  6.538705E-02
21.42  3.718772E-08  6.538705E-02
21.43  3.654525E-08  6.538705E-02
21.44  3.591367E-08  6.538705E-02
21.45  3.529279E-08  6.538705E-02
21.46  3.468244E-08  6.538705E-02
21.47  3.408244E-08  6.538705E-02
21.48  3.349262E-08  6.538705E-02
21.49  3.291281E-08  6.538705E-02
21.50  3.234284E-08  6.538705E-02
21.51  3.178256E-08  6.538705E-02
21.52  3.123180E-08  6.538705E-02
21.53  3.069040E-08  6.538705E-02
21.54  3.015820E-08  6.538705E-02
21.55  2.963506E-08  6.538705E-02
21.56  2.912082E-08  6.538705E-02
21.57  2.861533E-08  6.538705E-02
21.58  2.811844E-08  6.538705E-02
21.59  2.763003E-08  6.538705E-02
21.60  2.714993E-08  6.538705E-02
21.61  2.667802E-08  6.538705E-02
21.62  2.621415E-08  6.538705E-02
21.63  2.575820E-08  6.538705E-02
21.64  2.531003E-08  6.538705E-02
21.65  2.486951E-08  6.538705E-02
21.66  2.443651E-08  6.538705E-02
21.67  2.401091E-08  6.538705E-02
21.68  2.359258E-08  6.538705E-02
21.69  2.318140E-08  6.538705E-02
21.70  2.277725E-08  6.538705E-02
21.71  2.238002E-08  6.538705E-02
21.72  2.198958E-08  6.538705E-02
21.73  2.160583E-08  6.538705E-02
21.74  2.122865E-08  6.538705E-02
21.75  2.085793E-08  6.538705E-02
21.76  2.049356E-08  6.538705E-02
21.77  2.013544E-08  6.538705E-02
21.78  1.978346E-08  6.538705E-02
21.79  1.943752E-08  6.538705E-02
21.80  1.909751E-08  6.538705E-02
21.81  1.876334E-08  6.538705E-02
21.82  1.843491E-08  6.538705E-02
21.83  1.811213E-08  6.538705E-02
21.84  1.779489E-08  6.538705E-02
21.85  1.748310E-08  6.538705E-02
21.86  1.717667E-08  6.538705E-02
21.87  1.687552E-08  6.538705E-02
21.88  1.657955E-08  6.538705E-02
21.89  1.628867E-08  6.538705E-02
21.90  1.600280E-08  6.538705E-02
21.91  1.572186E-08  6.538705E-02
21.92  1.544576E-08  6.538705E-02
21.93  1.517442E-08  6.538705E-02
21.94  1.490775E-08  6.538705E-02
21.95  1.464569E-08  6.538705E-02
21.96  1.438815E-08  6.538705E-02
21.97  1.413505E-08  6.538705E-02
21.98  1.388633E-08  6.538705E-02
21.99  1.364190E-08  6.538705E-02
22.00  1.340170E-08  6.538705E-02
22.01  1.316565E-08  6.538705E-02
22.02  1.293368E-08  6.538705E-02
22.03  1.270572E-08  6.538705E-02
22.04  1.248171E-08  6.538705E-02
22.05  1.226157E-08  6.538705E-02
22.06  1.204525E-08  6.538705E-02
22.07  1.183268E-08  6.538705E-02
22.08  1.162379E-08  6.538705E-02
22.09  1.141851E-08  6.538705E-02
22.10  1.121680E-08  6.538705E-02
22.11  1.101859E-08  6.538705E-02
22.12  1.082382E-08  6.538705E-02
22.13  1.063243E-08  6.538705E-02
22.14  1.044436E-08  6.538705E-02
22.15  1.025956E-08  6.538705E-02
22.16  1.007796E-08  6.538705E-02
22.17  9.899529E-09  6.538705E-02
22.18  9.724197E-09  6.538705E-02
22.19  9.551915E-09  6.538705E-02
22.20  9.382630E-09  6.538705E-02
22.21  9.216292E-09  6.538705E-02
22.22  9.052850E-09  6.538705E-02
22.23  8.892255E-09  6.538705E-02
22.24  8.734457E-09  6.538705E-02
22.25  8.579411E-09  6.538705E-02
22.26  8.427067E-09  6.538705E-02
22.27  8.277380E-09  6.538705E-02
22.28  8.130305E-09  6.538705E-02
22.29  7.985797E-09  6.538705E-02
22.30  7.843812E-09  6.538705E-02
22.31  7.704306E-09  6.538705E-02
22.32  7.567238E-09  6.538705E-02
22.33  7.432565E-09  6.538705E-02
22.34  7.300247E-09  6.538705E-02
22.35  7.170242E-09  6.538705E-02
22.36  7.042512E-09  6.538705E-02
22.37  6.917017E-09  6.538705E-02
22.38  6.793720E-09  6.538705E-02
22.39  6.672581E-09  6.538705E-02
22.40  6.553564E-09  6.538705E-02
22.41  6.436633E-09  6.538705E-02
22.42  6.321752E-09  6.538705E-02
22.43  6.208885E-09  6.538705E-02
22.44  6.097998E-09  6.538705E-02
22.45  5.989057E-09  6.538705E-02
22.46  5.882028E-09  6.538705E-02
22.47  5.776879E-09  6.538705E-02
22.48  5.673576E-09  6.538705E-02
22.49  5.572089E-09  6.538705E-02
22.50  5.472385E-09  6.538705E-02
22.51  5.374434E-09  6.538705E-02
22.52  5.278206E-09  6.538705E-02
22.53  5.183671E-09  6.538705E-02
22.54  5.090800E-09  6.538705E-02
22.55  4.999564E-09  6.538705E-02
22.56  4.909935E-09  6.538705E-02
22.57  4.821885E-09  6.538705E-02
22.58  4.735387E-09  6.538705E-02
22.59  4.650413E-09  6.538705E-02
22.60  4.566938E-09  6.538705E-02
22.61  4.484936E-09  6.538705E-02
22.62  4.404381E-09  6.538705E-02
22.63  4.325248E-09  6.538705E-02
22.64  4.247512E-09  6.538705E-02
22.65  4.171149E-09  6.538705E-02
22.66  4.096136E-09  6.538705E-02
22.67  4.022448E-09  6.538705E-02
22.68  3.950064E-09  6.538705E-02
22.69  3.878960E-09  6.538705E-02
22.70  3.809113E-09  6.538705E-02
22.71  3.740504E-09  6.538705E-02
22.72  3.673108E-09  6.538705E-02
22.73  3.606907E-09  6.538705E-02
22.74  3.541878E-09  6.538705E-02
22.75  3.478002E-09  6.538705E-02
22.76  3.415259E-09  6.538705E-02
22.77  3.353628E-09  6.538705E-02
22.78  3.293090E-09  6.538705E-02
22.79  3.233627E-09  6.538705E-02
22.80  3.175219E-09  6.538705E-02
22.81  3.117848E-09  6.538705E-02
22.82  3.061497E-09  6.538705E-02
22.83  3.006147E-09  6.538705E-02
22.84  2.951780E-09  6.538705E-02
22.85  2.898381E-09  6.538705E-02
22.86  2.845931E-09  6.538705E-02
22.87  2.794414E-09  6.538705E-02
22.88  2.743814E-09  6.538705E-02
22.89  2.694115E-09  6.538705E-02
22.90  2.645302E-09  6.538705E-02
22.91  2.597357E-09  6.538705E-02
22.92  2.550268E-09  6.538705E-02
22.93  2.504018E-09  6.538705E-02
22.94  2.458592E-09  6.538705E-02
22.95  2.413977E-09  6.538705E-02
22.96  2.370158E-09  6.538705E-02
22.97  2.327121E-09  6.538705E-02
22.98  2.284853E-09  6.538705E-02
22.99  2.243339E-09  6.538705E-02
23.00  2.202568E-09  6.538705E-02
23.01  2.162525E-09  6.538705E-02
23.02  2.123198E-09  6.538705E-02
23.03  2.084574E-09  6.538705E-02
23.04  2.046641E-09  6.538705E-02
23.05  2.009388E-09  6.538705E-02
23.06  1.972801E-09  6.538705E-02
23.07  1.936869E-09  6.538705E-02
23.08  1.901581E-09  6.538705E-02
23.09  1.866925E-09  6.538705E-02
23.10  1.832891E-09  6.538705E-02
23.11  1.799467E-09  6.538705E-02
23.12  1.766642E-09  6.538705E-02
23.13  1.734406E-09  6.538705E-02
23.14  1.702749E-09  6.538705E-02
23.15  1.671660E-09  6.538705E-02
23.16  1.641130E-09  6.538705E-02
23.17  1.611148E-09  6.538705E-02
23.18  1.581705E-09  6.538705E-02
23.19  1.552791E-09  6.538705E-02
23.20  1.524397E-09  6.538705E-02
23.21  1.496514E-09  6.538705E-02
23.22  1.469132E-09  6.538705E-02
23.23  1.442243E-09  6.538705E-02
23.24  1.415839E-09  6.538705E-02
23.25  1.389910E-09  6.538705E-02
23.26  1.364448E-09  6.538705E-02
23.27  1.339445E-09  6.538705E-02
23.28  1.314893E-09  6.538705E-02
23.29  1.290784E-09  6.538705E-02
23.30  1.267110E-09  6.538705E-02
23.31  1.243862E-09  6.538705E-02
23.32  1.221035E-09  6.538705E-02
23.33  1.198619E-09  6.538705E-02
23.34  1.176609E-09  6.538705E-02
23.35  1.154996E-09  6.538705E-02
23.36  1.133774E-09  6.538705E-02
23.37  1.112935E-09  6.538705E-02
23.38  1.092474E-09  6.538705E-02
23.39  1.072382E-09  6.538705E-02
23.40  1.052655E-09  6.538705E-02
23.41  1.033284E-09  6.538705E-02
23.42  1.014264E-09  6.538705E-02
23.43  9.955883E-10  6.538705E-02
23.44  9.772513E-10  6.538705E-02
23.45  9.592466E-10  6.538705E-02
23.46  9.415683E-10  6.538705E-02
23.47  9.242106E-10  6.538705E-02
23.48  9.071679E-10  6.538705E-02
23.49  8.904344E-10  6.538705E-02
23.50  8.740047E-10  6.538705E-02
23.51  8.578734E-10  6.538705E-02
23.52  8.420351E-10  6.538705E-02
23.53  8.264845E-10  6.538705E-02
23.54  8.112167E-10  6.538705E-02
23.55  7.962264E-10  6.538705E-02
23.56  7.815087E-10  6.538705E-02
23.57  7.670588E-10  6.538705E-02
23.58  7.528719E-10  6.538705E-02
23.59  7.389433E-10  6.538705E-02
23.60  7.252682E-10  6.538705E-02
23.61  7.118423E-10  6.538705E-02
23.62  6.986611E-10  6.538705E-02
23.63  6.857200E-10  6.538705E-02
23.64  6.730150E-10  6.538705E-02
23.65  6.605416E-10  6.538705E-02
23.66  6.482958E-10  6.538705E-02
23.67  6.362735E-10  6.538705E-02
23.68  6.244707E-10  6.538705E-02
23.69  6.128834E-10  6.538705E-02
23.70  6.015077E-10  6.538705E-02
23.71  5.903399E-10  6.538705E-02
23.72  5.793763E-10  6.538705E-02
23.73  5.686131E-10  6.538705E-02
23.74  5.580467E-10  6.538705E-02
23.75  5.476736E-10  6.538705E-02
23.76  5.374904E-10  6.538705E-02
23.77  5.274936E-10  6.538705E-02
23.78  5.176798E-10  6.538705E-02
23.79  5.080458E-10  6.538705E-02
23.80  4.985884E-10  6.538705E-02
23.81  4.893042E-10  6.538705E-02
23.82  4.801903E-10  6.538705E-02
23.83  4.712435E-10  6.538705E-02
23.84  4.624609E-10  6.538705E-02
23.85  4.538394E-10  6.538705E-02
23.86  4.453762E-10  6.538705E-02
23.87  4.370684E-10  6.538705E-02
23.88  4.289132E-10  6.538705E-02
23.89  4.209078E-10  6.538705E-02
23.90  4.130496E-10  6.538705E-02
23.91  4.053358E-10  6.538705E-02
23.92  3.977639E-10  6.538705E-02
23.93  3.903312E-10  6.538705E-02
23.94  3.830354E-10  6.538705E-02
23.95  3.758738E-10  6.538705E-02
23.96  3.688441E-10  6.538705E-02
23.97  3.619438E-10  6.538705E-02
23.98  3.551707E-10  6.538705E-02
23.99  3.485225E-10  6.538705E-02
24.00  3.419967E-10  6.538705E-02
24.01  3.355913E-10  6.538705E-02
24.02  3.293041E-10  6.538705E-02
24.03  3.231329E-10  6.538705E-02
24.04  3.170756E-10  6.538705E-02
24.05  3.111301E-10  6.538705E-02
24.06  3.052944E-10  6.538705E-02
24.07  2.995665E-10  6.538705E-02
24.08  2.939445E-10  6.538705E-02
24.09  2.884264E-10  6.538705E-02
24.10  2.830103E-10  6.538705E-02
24.11  2.776944E-10  6.538705E-02
24.12  2.724768E-10  6.538705E-02
24.13  2.673558E-10  6.538705E-02
24.14  2.623297E-10  6.538705E-02
24.15  2.573966E-10  6.538705E-02
24.16  2.525548E-10  6.538705E-02
24.17  2.478028E-10  6.538705E-02
24.18  2.431389E-10  6.538705E-02
24.19  2.385614E-10  6.538705E-02
24.20  2.340689E-10  6.538705E-02
24.21  2.296596E-10  6.538705E-02
24.22  2.253322E-10  6.538705E-02
24.23  2.210852E-10  6.538705E-02
24.24  2.169169E-10  6.538705E-02
24.25  2.128261E-10  6.538705E-02
24.26  2.088114E-10  6.538705E-02
24.27  2.048712E-10  6.538705E-02
24.28  2.010043E-10  6.538705E-02
24.29  1.972092E-10  6.538705E-02
24.30  1.934848E-10  6.538705E-02
24.31  1.898297E-10  6.538705E-02
24.32  1.862426E-10  6.538705E-02
24.33  1.827223E-10  6.538705E-02
24.34  1.792675E-10  6.538705E-02
24.35  1.758771E-10  6.538705E-02
24.36  1.725499E-10  6.538705E-02
24.37  1.692847E-10  6.538705E-02
24.38  1.660804E-10  6.538705E-02
24.39  1.629359E-10  6.538705E-02
24.40  1.598500E-10  6.538705E-02
24.41  1.568217E-10  6.538705E-02
24.42  1.538499E-10  6.538705E-02
24.43  1.509337E-10  6.538705E-02
24.44  1.480719E-10  6.538705E-02
24.45  1.452635E-10  6.538705E-02
24.46  1.425077E-10  6.538705E-02
24.47  1.398034E-10  6.538705E-02
24.48  1.371496E-10  6.538705E-02
24.49  1.345455E-10  6.538705E-02
24.50  1.319901E-10  6.538705E-02
24.51  1.294826E-10  6.538705E-02
24.52  1.270220E-10  6.538705E-02
24.53  1.246075E-10  6.538705E-02
24.54  1.222382E-10  6.538705E-02
24.55  1.199133E-10  6.538705E-02
24.56  1.176320E-10  6.538705E-02
24.57  1.153935E-10  6.538705E-02
24.58  1.131969E-10  6.538705E-02
24.59  1.110416E-10  6.538705E-02
24.60  1.089267E-10  6.538705E-02
24.61  1.068515E-10  6.538705E-02
24.62  1.048153E-10  6.538705E-02
24.63  1.028173E-10  6.538705E-02
24.64  1.008568E-10  6.538705E-02
24.65  9.893325E-11  6.538705E-02
24.66  9.704581E-11  6.538705E-02
24.67  9.519387E-11  6.538705E-02
24.68  9.337677E-11  6.538705E-02
24.69  9.159385E-11  6.538705E-02
24.70  8.984450E-11  6.538705E-02
24.71  8.812807E-11  6.538705E-02
24.72  8.644397E-11  6.538705E-02
24.73  8.479160E-11  6.538705E-02
24.74  8.317036E-11  6.538705E-02
24.75  8.157968E-11  6.538705E-02
24.76  8.001898E-11  6.538705E-02
24.77  7.848773E-11  6.538705E-02
24.78  7.698536E-11  6.538705E-02
24.79  7.551133E-11  6.538705E-02
24.80  7.406514E-11  6.538705E-02
24.81  7.264625E-11  6.538705E-02
24.82  7.125415E-11  6.538705E-02
24.83  6.988836E-11  6.538705E-02
24.84  6.854837E-11  6.538705E-02
24.85  6.723372E-11  6.538705E-02
24.86  6.594392E-11  6.538705E-02
24.87  6.467852E-11  6.538705E-02
24.88  6.343706E-11  6.538705E-02
24.89  6.221909E-11  6.538705E-02
24.90  6.102418E-11  6.538705E-02
24.91  5.985190E-11  6.538705E-02
24.92  5.870182E-11  6.538705E-02
24.93  5.757353E-11  6.538705E-02
24.94  5.646662E-11  6.538705E-02
24.95  5.538069E-11  6.538705E-02
24.96  5.431536E-11  6.538705E-02
24.97  5.327024E-11  6.538705E-02
24.98  5.224494E-11  6.538705E-02
24.99  5.123911E-11  6.538705E-02
25.00  5.025237E-11  6.538705E-02
25.01  4.928436E-11  6.538705E-02
25.02  4.833475E-11  6.538705E-02
25.03  4.740317E-11  6.538705E-02
25.04  4.648931E-11  6.538705E-02
25.05  4.559281E-11  6.538705E-02
25.06  4.471337E-11  6.538705E-02
25.07  4.385065E-11  6.538705E-02
25.08  4.300435E-11  6.538705E-02
25.09  4.217416E-11  6.538705E-02
25.10  4.135977E-11  6.538705E-02
25.11  4.056089E-11  6.538705E-02
25.12  3.977723E-11  6.538705E-02
25.13  3.900850E-11  6.538705E-02
25.14  3.825442E-11  6.538705E-02
25.15  3.751472E-11  6.538705E-02
25.16  3.678913E-11  6.538705E-02
25.17  3.607738E-11  6.538705E-02
25.18  3.537921E-11  6.538705E-02
25.19  3.469436E-11  6.538705E-02
25.20  3.402259E-11  6.538705E-02
25.21  3.336365E-11  6.538705E-02
25.22  3.271730E-11  6.538705E-02
25.23  3.208329E-11  6.538705E-02
25.24  3.146141E-11  6.538705E-02
25.25  3.085141E-11  6.538705E-02
25.26  3.025309E-11  6.538705E-02
25.27  2.966620E-11  6.538705E-02
25.28  2.909055E-11  6.538705E-02
25.29  2.852592E-11  6.538705E-02
25.30  2.797209E-11  6.538705E-02
25.31  2.742887E-11  6.538705E-02
25.32  2.689606E-11  6.538705E-02
25.33  2.637346E-11  6.538705E-02
25.34  2.586088E-11  6.538705E-02
25.35  2.535812E-11  6.538705E-02
25.36  2.486500E-11  6.538705E-02
25.37  2.438135E-11  6.538705E-02
25.38  2.390697E-11  6.538705E-02
25.39  2.344170E-11  6.538705E-02
25.40  2.298537E-11  6.538705E-02
25.41  2.253779E-11  6.538705E-02
25.42  2.209882E-11  6.538705E-02
25.43  2.166828E-11  6.538705E-02
25.44  2.124601E-11  6.538705E-02
25.45  2.083187E-11  6.538705E-02
25.46  2.042569E-11  6.538705E-02
25.47  2.002732E-11  6.538705E-02
25.48  1.963662E-11  6.538705E-02
25.49  1.925344E-11  6.538705E-02
25.50  1.887763E-11  6.538705E-02
25.51  1.850906E-11  6.538705E-02
25.52  1.814760E-11  6.538705E-02
25.53  1.779309E-11  6.538705E-02
25.54  1.744542E-11  6.538705E-02
25.55  1.710446E-11  6.538705E-02
25.56  1.677006E-11  6.538705E-02
25.57  1.644212E-11  6.538705E-02
25.58  1.612051E-11  6.538705E-02
25.59  1.580510E-11  6.538705E-02
25.60  1.549579E-11  6.538705E-02
25.61  1.519244E-11  6.538705E-02
25.62  1.489496E-11  6.538705E-02
25.63  1.460322E-11  6.538705E-02
25.64  1.431713E-11  6.538705E-02
25.65  1.403656E-11  6.538705E-02
25.66  1.376142E-11  6.538705E-02
25.67  1.349160E-11  6.538705E-02
25.68  1.322700E-11  6.538705E-02
25.69  1.296753E-11  6.538705E-02
25.70  1.271307E-11  6.538705E-02
25.71  1.246355E-11  6.538705E-02
25.72  1.221885E-11  6.538705E-02
25.73  1.197890E-11  6.538705E-02
25.74  1.174360E-11  6.538705E-02
25.75  1.151286E-11  6.538705E-02
25.76  1.128659E-11  6.538705E-02
25.77  1.106472E-11  6.538705E-02
25.78  1.084715E-11  6.538705E-02
25.79  1.063380E-11  6.538705E-02
25.80  1.042459E-11  6.538705E-02
25.81  1.021944E-11  6.538705E-02
25.82  1.001828E-11  6.538705E-02
25.83  9.821025E-12  6.538705E-02
25.84  9.627605E-12  6.538705E-02
25.85  9.437944E-12  6.538705E-02
25.86  9.251972E-12  6.538705E-02
25.87  9.069616E-12  6.538705E-02
25.88  8.890808E-12  6.538705E-02
25.89  8.715479E-12  6.538705E-02
25.90  8.543563E-12  6.538705E-02
25.91  8.374995E-12  6.538705E-02
25.92  8.209709E-12  6.538705E-02
25.93  8.047643E-12  6.538705E-02
25.94  7.888736E-12  6.538705E-02
25.95  7.732925E-12  6.538705E-02
25.96  7.580153E-12  6.538705E-02
25.97  7.430359E-12  6.538705E-02
25.98  7.283488E-12  6.538705E-02
25.99  7.139482E-12  6.538705E-02
26.00  6.998288E-12  6.538705E-02
26.01  6.859849E-12  6.538705E-02
26.02  6.724114E-12  6.538705E-02
26.03  6.591031E-12  6.538705E-02
26.04  6.460547E-12  6.538705E-02
26.05  6.332614E-12  6.538705E-02
26.06  6.207182E-12  6.538705E-02
26.07  6.084203E-12  6.538705E-02
26.08  5.963629E-12  6.538705E-02
26.09  5.845414E-12  6.538705E-02
26.10  5.729512E-12  6.538705E-02
26.11  5.615879E-12  6.538705E-02
26.12  5.504471E-12  6.538705E-02
26.13  5.395246E-12  6.538705E-02
26.14  5.288160E-12  6.538705E-02
26.15  5.183172E-12  6.538705E-02
26.16  5.080243E-12  6.538705E-02
26.17  4.979332E-12  6.538705E-02
26.18  4.880399E-12  6.538705E-02
26.19  4.783408E-12  6.538705E-02
26.20  4.688319E-12  6.538705E-02
26.21  4.595097E-12  6.538705E-02
26.22  4.503705E-12  6.538705E-02
26.23  4.414108E-12  6.538705E-02
26.24  4.326271E-12  6.538705E-02
26.25  4.240160E-12  6.538705E-02
26.26  4.155741E-12  6.538705E-02
26.27  4.072982E-12  6.538705E-02
26.28  3.991850E-12  6.538705E-02
26.29  3.912314E-12  6.538705E-02
26.30  3.834343E-12  6.538705E-02
26.31  3.757907E-12  6.538705E-02
26.32  3.682975E-12  6.538705E-02
26.33  3.609518E-12  6.538705E-02
26.34  3.537508E-12  6.538705E-02
26.35  3.466917E-12  6.538705E-02
26.36  3.397717E-12  6.538705E-02
26.37  3.329881E-12  6.538705E-02
26.38  3.263382E-12  6.538705E-02
26.39  3.198195E-12  6.538705E-02
26.40  3.134293E-12  6.538705E-02
26.41  3.071653E-12  6.538705E-02
26.42  3.010249E-12  6.538705E-02
26.43  2.950057E-12  6.538705E-02
26.44  2.891054E-12  6.538705E-02
26.45  2.833216E-12  6.538705E-02
26.46  2.776521E-12  6.538705E-02
26.47  2.720947E-12  6.538705E-02
26.48  2.666471E-12  6.538705E-02
26.49  2.613072E-12  6.538705E-02
26.50  2.560730E-12  6.538705E-02
26.51  2.509423E-12  6.538705E-02
26.52  2.459131E-12  6.538705E-02
26.53  2.409835E-12  6.538705E-02
26.54  2.361514E-12  6.538705E-02
26.55  2.314151E-12  6.538705E-02
26.56  2.267726E-12  6.538705E-02
26.57  2.222221E-12  6.538705E-02
26.58  2.177618E-12  6.538705E-02
26.59  2.133899E-12  6.538705E-02
26.60  2.091047E-12  6.538705E-02
26.61  2.049045E-12  6.538705E-02
26.62  2.007876E-12  6.538705E-02
26.63  1.967525E-12  6.538705E-02
26.64  1.927974E-12  6.538705E-02
26.65  1.889209E-12  6.538705E-02
26.66  1.851213E-12  6.538705E-02
26.67  1.813973E-12  6.538705E-02
26.68  1.777472E-12  6.538705E-02
26.69  1.741698E-12  6.538705E-02
26.70  1.706634E-12  6.538705E-02
26.71  1.672267E-12  6.538705E-02
26.72  1.638585E-12  6.538705E-02
26.73  1.605572E-12  6.538705E-02
26.74  1.573217E-12  6.538705E-02
26.75  1.541505E-12  6.538705E-02
26.76  1.510425E-12  6.538705E-02
26.77  1.479964E-12  6.538705E-02
26.78  1.450110E-12  6.538705E-02
26.79  1.420851E-12  6.538705E-02
26.80  1.392176E-12  6.538705E-02
26.81  1.364072E-12  6.538705E-02
26.82  1.336528E-12  6.538705E-02
26.83  1.309534E-12  6.538705E-02
26.84  1.283078E-12  6.538705E-02
26.85  1.257151E-12  6.538705E-02
26.86  1.231741E-12  6.538705E-02
26.87  1.206839E-12  6.538705E-02
26.88  1.182434E-12  6.538705E-02
26.89  1.158516E-12  6.538705E-02
26.90  1.135077E-12  6.538705E-02
26.91  1.112106E-12  6.538705E-02
26.92  1.089595E-12  6.538705E-02
26.93  1.067533E-12  6.538705E-02
26.94  1.045913E-12  6.538705E-02
26.95  1.024726E-12  6.538705E-02
26.96  1.003963E-12  6.538705E-02
26.97  9.836152E-13  6.538705E-02
26.98  9.636751E-13  6.538705E-02
26.99  9.441344E-13  6.538705E-02
27.00  9.249853E-13  6.538705E-02
27.01  9.062199E-13  6.538705E-02
27.02  8.878307E-13  6.538705E-02
27.03  8.698102E-13  6.538705E-02
27.04  8.521511E-13  6.538705E-02
27.05  8.348463E-13  6.538705E-02
27.06  8.178888E-13  6.538705E-02
27.07  8.012716E-13  6.538705E-02
27.08  7.849881E-13  6.538705E-02
27.09  7.690315E-13  6.538705E-02
27.10  7.533955E-13  6.538705E-02
27.11  7.380737E-13  6.538705E-02
27.12  7.230597E-13  6.538705E-02
27.13  7.083476E-13  6.538705E-02
27.14  6.939313E-13  6.538705E-02
27.15  6.798050E-13  6.538705E-02
27.16  6.659628E-13  6.538705E-02
27.17  6.523992E-13  6.538705E-02
27.18  6.391086E-13  6.538705E-02
27.19  6.260856E-13  6.538705E-02
27.20  6.133248E-13  6.538705E-02
27.21  6.008211E-13  6.538705E-02
27.22  5.885693E-13  6.538705E-02
27.23  5.765644E-13  6.538705E-02
27.24  5.648015E-13  6.538705E-02
27.25  5.532758E-13  6.538705E-02
27.26  5.419825E-13  6.538705E-02
27.27  5.309171E-13  6.538705E-02
27.28  5.200749E-13  6.538705E-02
27.29  5.094516E-13  6.538705E-02
27.30  4.990428E-13  6.538705E-02
27.31  4.888442E-13  6.538705E-02
27.32  4.788515E-13  6.538705E-02
27.33  4.690608E-13  6.538705E-02
27.34  4.594679E-13  6.538705E-02
27.35  4.500689E-13  6.538705E-02
27.36  4.408600E-13  6.538705E-02
27.37  4.318373E-13  6.538705E-02
27.38  4.229971E-13  6.538705E-02
27.39  4.143359E-13  6.538705E-02
27.40  4.058499E-13  6.538705E-02
27.41  3.975357E-13  6.538705E-02
27.42  3.893898E-13  6.538705E-02
